symbol,date,open,high,low,close,volume,amount
003022.SZ,2026-04-20,22.26,22.6,22.15,22.24,148829,0
003022.SZ,2026-04-21,22.23,22.9,21.95,22.46,147971,0
003022.SZ,2026-04-22,22.43,22.8,22.35,22.45,121105,0
003022.SZ,2026-04-23,22.99,24.7,22.99,24.7,389658,0
003022.SZ,2026-04-24,24.85,25.17,24.0,24.58,529134,0
003022.SZ,2026-04-27,24.39,25.06,24.14,24.54,379336,0
003022.SZ,2026-04-28,24.54,25.86,24.31,25.47,526981,0
003022.SZ,2026-04-29,25.03,25.2,24.08,25.09,398212,0
003022.SZ,2026-04-30,24.96,25.0,24.04,24.09,332981,0
003022.SZ,2026-05-06,24.38,25.29,24.01,25.29,354705,0
003022.SZ,2026-05-07,25.0,25.25,24.7,25.22,281112,0
003022.SZ,2026-05-08,25.07,25.07,24.11,24.18,322108,0
003022.SZ,2026-05-11,24.21,25.2,23.71,25.05,370758,0
003022.SZ,2026-05-12,25.04,26.48,24.92,25.58,430342,0
003022.SZ,2026-05-13,25.26,25.45,24.66,24.99,289672,0
003022.SZ,2026-05-14,24.98,27.49,24.81,27.49,590991,0
003022.SZ,2026-05-15,26.64,27.38,25.0,25.13,591004,0
003022.SZ,2026-05-18,25.13,25.3,24.0,24.31,315101,0
003022.SZ,2026-05-19,24.33,24.74,23.46,23.99,259606,0
003022.SZ,2026-05-20,24.04,26.39,23.99,25.23,578074,0
003022.SZ,2026-05-21,25.23,25.45,24.12,24.2,358514,0
003022.SZ,2026-05-22,24.32,25.92,24.2,25.42,292837,0
