symbol,date,open,high,low,close,volume,amount
600219.SH,2026-04-20,6.234,6.234,6.034,6.074,2818411,0
600219.SH,2026-04-21,6.064,6.064,5.954,6.014,1529518,0
600219.SH,2026-04-22,5.954,6.054,5.924,6.014,1649984,0
600219.SH,2026-04-23,6.024,6.044,5.844,5.884,1719808,0
600219.SH,2026-04-24,5.794,5.844,5.634,5.734,2971047,0
600219.SH,2026-04-27,5.734,5.734,5.664,5.724,1392829,0
600219.SH,2026-04-28,5.394,5.394,5.134,5.154,4994569,0
600219.SH,2026-04-29,5.094,5.284,5.064,5.274,2597293,0
600219.SH,2026-04-30,5.244,5.264,5.164,5.234,2035101,0
600219.SH,2026-05-06,5.264,5.354,5.174,5.344,2669539,0
600219.SH,2026-05-07,5.354,5.394,5.294,5.384,2091519,0
600219.SH,2026-05-08,5.344,5.504,5.314,5.424,2147736,0
600219.SH,2026-05-11,5.434,5.474,5.364,5.394,2183256,0
600219.SH,2026-05-12,5.444,5.514,5.334,5.354,2033256,0
600219.SH,2026-05-13,5.354,5.504,5.344,5.444,1933421,0
600219.SH,2026-05-14,5.444,5.524,5.324,5.324,2181337,0
600219.SH,2026-05-15,5.304,5.304,5.054,5.084,2366561,0
600219.SH,2026-05-18,5.014,5.094,4.904,5.054,1608852,0
600219.SH,2026-05-19,5.104,5.154,5.024,5.144,1585327,0
600219.SH,2026-05-20,5.18,5.23,5.12,5.2,1413852,0
600219.SH,2026-05-21,5.22,5.34,5.04,5.05,1905053,0
600219.SH,2026-05-22,5.08,5.33,5.02,5.28,2268428,0
