symbol,date,open,high,low,close,volume,amount
300677.SZ,2026-04-20,53.57,55.35,52.76,53.88,120504,0
300677.SZ,2026-04-21,53.86,55.46,52.97,54.7,145720,0
300677.SZ,2026-04-22,54.77,55.77,53.61,55.55,150225,0
300677.SZ,2026-04-23,54.63,56.18,51.82,55.13,271370,0
300677.SZ,2026-04-24,52.58,58.5,52.03,57.79,274255,0
300677.SZ,2026-04-27,57.63,58.3,56.61,57.59,115137,0
300677.SZ,2026-04-28,57.84,58.89,56.91,57.28,103669,0
300677.SZ,2026-04-29,57.07,58.23,56.56,57.78,90075,0
300677.SZ,2026-04-30,58.0,59.95,56.35,57.02,111026,0
300677.SZ,2026-05-06,57.46,59.86,53.0,53.35,248167,0
300677.SZ,2026-05-07,52.8,53.17,51.58,52.4,147069,0
300677.SZ,2026-05-08,52.61,52.85,50.68,50.92,125999,0
300677.SZ,2026-05-11,51.0,52.3,50.35,51.75,146258,0
300677.SZ,2026-05-12,51.75,54.64,51.71,54.24,179121,0
300677.SZ,2026-05-13,54.24,54.95,47.75,50.07,324638,0
300677.SZ,2026-05-14,49.79,51.69,49.33,50.2,143097,0
300677.SZ,2026-05-15,50.21,51.16,49.67,50.36,110721,0
300677.SZ,2026-05-18,50.4,52.53,50.26,51.31,122627,0
300677.SZ,2026-05-19,51.71,51.98,49.31,50.44,113348,0
300677.SZ,2026-05-20,50.5,51.0,47.95,48.98,126844,0
300677.SZ,2026-05-21,48.98,49.75,47.7,47.7,152286,0
300677.SZ,2026-05-22,48.19,48.76,47.29,47.33,109706,0
