symbol,date,open,high,low,close,volume,amount
002080.SZ,2026-04-20,49.38,51.3,49.0,49.29,527669,0
002080.SZ,2026-04-21,49.3,51.19,49.3,50.73,514540,0
002080.SZ,2026-04-22,50.6,51.81,49.88,51.73,552113,0
002080.SZ,2026-04-23,52.7,55.3,52.4,53.12,760744,0
002080.SZ,2026-04-24,52.0,53.4,50.86,52.52,443825,0
002080.SZ,2026-04-27,53.56,54.24,51.8,52.07,447717,0
002080.SZ,2026-04-28,52.15,54.93,51.01,53.38,538013,0
002080.SZ,2026-04-29,52.75,57.58,52.66,56.9,581743,0
002080.SZ,2026-04-30,57.01,57.23,53.51,55.17,485406,0
002080.SZ,2026-05-06,56.21,60.69,56.21,60.69,454719,0
002080.SZ,2026-05-07,62.95,63.85,60.52,63.18,591766,0
002080.SZ,2026-05-08,62.36,64.93,61.18,62.4,395113,0
002080.SZ,2026-05-11,63.4,63.93,60.52,63.08,478177,0
002080.SZ,2026-05-12,63.06,66.76,60.6,65.99,610311,0
002080.SZ,2026-05-13,64.3,67.88,62.59,66.91,566095,0
002080.SZ,2026-05-14,66.92,71.9,65.02,68.79,597648,0
002080.SZ,2026-05-15,68.79,70.1,64.04,64.78,635742,0
002080.SZ,2026-05-18,63.73,67.91,63.25,65.64,420354,0
002080.SZ,2026-05-19,65.34,65.9,62.04,64.28,379832,0
002080.SZ,2026-05-20,64.13,66.19,62.82,65.21,311171,0
002080.SZ,2026-05-21,66.44,69.46,64.68,64.8,456767,0
002080.SZ,2026-05-22,65.0,71.28,65.0,71.28,496373,0
