symbol,date,open,high,low,close,volume,amount
601669.SH,2026-04-20,5.72,5.82,5.7,5.8,3117345,0
601669.SH,2026-04-21,5.8,5.95,5.74,5.93,4183250,0
601669.SH,2026-04-22,5.9,5.92,5.85,5.87,2391867,0
601669.SH,2026-04-23,5.89,5.99,5.84,5.94,3010644,0
601669.SH,2026-04-24,5.88,5.89,5.76,5.78,2575982,0
601669.SH,2026-04-27,5.76,5.77,5.68,5.68,2004080,0
601669.SH,2026-04-28,5.66,5.68,5.58,5.62,1933630,0
601669.SH,2026-04-29,5.65,5.69,5.64,5.68,1568035,0
601669.SH,2026-04-30,5.63,5.64,5.58,5.59,2042324,0
601669.SH,2026-05-06,5.6,5.63,5.6,5.63,1618472,0
601669.SH,2026-05-07,5.64,6.04,5.62,5.96,5703624,0
601669.SH,2026-05-08,5.97,5.98,5.82,5.85,3869653,0
601669.SH,2026-05-11,5.88,6.0,5.87,5.89,3825488,0
601669.SH,2026-05-12,5.9,6.02,5.86,5.95,3593571,0
601669.SH,2026-05-13,5.95,6.15,5.92,6.09,5008553,0
601669.SH,2026-05-14,6.1,6.11,5.83,5.83,4504407,0
601669.SH,2026-05-15,5.82,5.86,5.73,5.76,2850148,0
601669.SH,2026-05-18,5.77,5.83,5.74,5.78,1652065,0
601669.SH,2026-05-19,5.78,5.81,5.72,5.81,1764786,0
601669.SH,2026-05-20,5.79,5.79,5.65,5.66,1945755,0
601669.SH,2026-05-21,5.65,5.69,5.47,5.48,2796087,0
601669.SH,2026-05-22,5.48,5.51,5.41,5.48,1833130,0
