symbol,date,open,high,low,close,volume,amount
002312.SZ,2026-04-20,11.44,11.55,11.37,11.47,272604,0
002312.SZ,2026-04-21,11.5,11.63,11.31,11.55,344030,0
002312.SZ,2026-04-22,11.56,11.69,11.51,11.62,339002,0
002312.SZ,2026-04-23,11.62,11.66,11.34,11.43,339695,0
002312.SZ,2026-04-24,11.37,11.76,11.37,11.66,491843,0
002312.SZ,2026-04-27,11.67,11.68,11.38,11.44,384870,0
002312.SZ,2026-04-28,11.25,11.25,10.81,10.86,742587,0
002312.SZ,2026-04-29,10.79,11.25,10.71,11.19,437596,0
002312.SZ,2026-04-30,11.18,11.23,10.87,10.95,354753,0
002312.SZ,2026-05-06,11.01,11.06,10.87,10.93,355839,0
002312.SZ,2026-05-07,10.94,10.96,10.77,10.82,413371,0
002312.SZ,2026-05-08,10.8,10.92,10.78,10.87,309827,0
002312.SZ,2026-05-11,10.92,11.09,10.9,10.95,425000,0
002312.SZ,2026-05-12,10.98,10.99,10.76,10.8,353534,0
002312.SZ,2026-05-13,10.8,10.82,10.7,10.75,280273,0
002312.SZ,2026-05-14,10.76,10.76,10.4,10.41,434469,0
002312.SZ,2026-05-15,10.39,10.58,10.31,10.32,248564,0
002312.SZ,2026-05-18,10.18,10.27,10.01,10.03,297633,0
002312.SZ,2026-05-19,10.03,10.13,9.85,10.08,283600,0
002312.SZ,2026-05-20,10.0,10.04,9.83,9.87,213510,0
002312.SZ,2026-05-21,9.94,10.05,9.72,9.73,266679,0
002312.SZ,2026-05-22,9.74,9.82,9.65,9.73,176049,0
