symbol,date,open,high,low,close,volume,amount
601000.SH,2026-04-20,4.86,4.94,4.8,4.82,389727,0
601000.SH,2026-04-21,4.79,4.9,4.79,4.87,465928,0
601000.SH,2026-04-22,4.84,4.93,4.84,4.85,267104,0
601000.SH,2026-04-23,4.84,4.92,4.83,4.91,372305,0
601000.SH,2026-04-24,4.91,4.95,4.82,4.86,325497,0
601000.SH,2026-04-27,4.87,4.89,4.79,4.82,274449,0
601000.SH,2026-04-28,4.8,4.9,4.8,4.89,281215,0
601000.SH,2026-04-29,4.86,4.89,4.65,4.73,625233,0
601000.SH,2026-04-30,4.74,4.78,4.59,4.65,566423,0
601000.SH,2026-05-06,4.65,4.71,4.59,4.65,558159,0
601000.SH,2026-05-07,4.66,4.77,4.65,4.74,474326,0
601000.SH,2026-05-08,4.74,4.9,4.73,4.83,405504,0
601000.SH,2026-05-11,4.81,4.85,4.67,4.81,473829,0
601000.SH,2026-05-12,4.79,4.9,4.71,4.75,548108,0
601000.SH,2026-05-13,4.76,4.82,4.69,4.74,411056,0
601000.SH,2026-05-14,4.73,4.76,4.68,4.7,374338,0
601000.SH,2026-05-15,4.7,4.7,4.52,4.58,472191,0
601000.SH,2026-05-18,4.58,4.6,4.44,4.5,449552,0
601000.SH,2026-05-19,4.46,4.62,4.43,4.61,558807,0
601000.SH,2026-05-20,4.59,4.73,4.56,4.65,586307,0
601000.SH,2026-05-21,4.66,4.71,4.62,4.63,445397,0
601000.SH,2026-05-22,4.64,4.67,4.6,4.64,403370,0
