symbol,date,open,high,low,close,volume,amount
000001.SZ,2026-04-20,11.01,11.07,10.96,11.06,630034,0
000001.SZ,2026-04-21,11.04,11.16,11.03,11.08,806946,0
000001.SZ,2026-04-22,11.08,11.09,10.95,10.98,839054,0
000001.SZ,2026-04-23,10.98,11.03,10.93,11.0,648067,0
000001.SZ,2026-04-24,10.98,11.03,10.92,11.0,582710,0
000001.SZ,2026-04-27,11.33,11.57,11.29,11.38,3401276,0
000001.SZ,2026-04-28,11.36,11.46,11.32,11.46,1674259,0
000001.SZ,2026-04-29,11.43,11.54,11.39,11.52,1378423,0
000001.SZ,2026-04-30,11.5,11.6,11.46,11.49,1139242,0
000001.SZ,2026-05-06,11.5,11.5,11.3,11.36,1216388,0
000001.SZ,2026-05-07,11.37,11.39,11.3,11.37,936958,0
000001.SZ,2026-05-08,11.34,11.42,11.3,11.3,798820,0
000001.SZ,2026-05-11,11.29,11.31,11.16,11.28,931865,0
000001.SZ,2026-05-12,11.28,11.36,11.21,11.25,1029038,0
000001.SZ,2026-05-13,11.25,11.28,11.11,11.14,1017974,0
000001.SZ,2026-05-14,11.14,11.15,11.05,11.05,794368,0
000001.SZ,2026-05-15,11.05,11.11,10.96,10.99,974742,0
000001.SZ,2026-05-18,10.96,10.97,10.82,10.86,856382,0
000001.SZ,2026-05-19,10.83,10.92,10.83,10.86,793529,0
000001.SZ,2026-05-20,10.86,10.88,10.76,10.77,747632,0
000001.SZ,2026-05-21,10.78,10.8,10.69,10.7,1110211,0
000001.SZ,2026-05-22,10.7,10.73,10.65,10.68,954133,0
