symbol,date,open,high,low,close,volume,amount
000967.SZ,2026-04-20,14.19,14.58,13.47,14.1,2720602,0
000967.SZ,2026-04-21,13.61,13.71,12.95,13.45,2097957,0
000967.SZ,2026-04-22,13.21,13.87,12.3,13.65,3130161,0
000967.SZ,2026-04-23,13.6,14.1,12.88,13.73,2235601,0
000967.SZ,2026-04-24,13.26,13.4,12.36,12.95,2559783,0
000967.SZ,2026-04-27,12.48,13.05,12.48,12.89,1508955,0
000967.SZ,2026-04-28,13.0,14.18,12.9,14.18,1978531,0
000967.SZ,2026-04-29,13.7,14.81,13.4,14.11,2961044,0
000967.SZ,2026-04-30,14.23,14.34,13.35,13.57,2062042,0
000967.SZ,2026-05-06,14.3,14.93,13.85,14.93,2910878,0
000967.SZ,2026-05-07,15.23,16.42,14.74,16.42,2882775,0
000967.SZ,2026-05-08,16.3,17.09,15.89,16.3,3038849,0
000967.SZ,2026-05-11,15.9,16.24,14.7,14.83,3359702,0
000967.SZ,2026-05-12,15.45,15.5,13.72,13.85,3172639,0
000967.SZ,2026-05-13,13.45,15.24,12.91,15.07,4006861,0
000967.SZ,2026-05-14,14.91,15.51,14.17,14.25,3047800,0
000967.SZ,2026-05-15,14.25,14.4,13.19,13.23,2155043,0
000967.SZ,2026-05-18,13.21,13.5,12.88,13.1,1760873,0
000967.SZ,2026-05-19,12.98,13.43,12.67,13.33,1430497,0
000967.SZ,2026-05-20,13.13,13.63,12.92,13.08,1245051,0
000967.SZ,2026-05-21,13.15,13.2,11.93,12.05,1803055,0
000967.SZ,2026-05-22,12.27,13.08,12.0,12.98,2163031,0
