symbol,date,open,high,low,close,volume,amount
000596.SZ,2026-04-20,104.97,106.1,103.91,106.0,18045,0
000596.SZ,2026-04-21,105.52,107.1,105.0,105.27,12909,0
000596.SZ,2026-04-22,105.07,105.41,103.8,104.93,18474,0
000596.SZ,2026-04-23,105.8,110.86,105.77,109.86,64682,0
000596.SZ,2026-04-24,109.11,111.7,107.83,109.5,32512,0
000596.SZ,2026-04-27,108.8,108.8,106.01,106.18,25483,0
000596.SZ,2026-04-28,105.6,107.38,105.13,106.6,20743,0
000596.SZ,2026-04-29,105.78,110.94,105.78,109.15,45216,0
000596.SZ,2026-04-30,109.1,110.9,107.13,107.23,23532,0
000596.SZ,2026-05-06,105.38,106.15,104.68,106.03,22969,0
000596.SZ,2026-05-07,106.01,108.95,106.01,108.22,26497,0
000596.SZ,2026-05-08,108.21,108.66,106.0,106.36,24306,0
000596.SZ,2026-05-11,106.0,107.58,104.8,105.66,29529,0
000596.SZ,2026-05-12,105.0,106.41,102.5,102.54,35800,0
000596.SZ,2026-05-13,102.39,102.59,99.1,99.29,42292,0
000596.SZ,2026-05-14,98.9,103.5,98.2,101.04,45157,0
000596.SZ,2026-05-15,100.3,101.0,97.18,97.62,33271,0
000596.SZ,2026-05-18,97.6,98.75,95.67,96.11,25969,0
000596.SZ,2026-05-19,96.0,98.37,95.34,96.0,24276,0
000596.SZ,2026-05-20,95.19,97.26,94.88,96.07,24218,0
000596.SZ,2026-05-21,95.81,98.16,94.86,94.99,25672,0
000596.SZ,2026-05-22,95.0,95.09,91.8,92.25,36210,0
