symbol,date,open,high,low,close,volume,amount
600415.SH,2026-04-20,12.16,12.56,12.12,12.36,985425,0
600415.SH,2026-04-21,12.36,12.38,12.19,12.35,526756,0
600415.SH,2026-04-22,12.24,12.55,12.23,12.54,747405,0
600415.SH,2026-04-23,12.78,13.79,12.78,13.63,3290514,0
600415.SH,2026-04-24,13.5,13.6,13.2,13.25,1777008,0
600415.SH,2026-04-27,13.25,13.97,13.25,13.88,1824530,0
600415.SH,2026-04-28,13.7,14.2,13.7,13.78,1467799,0
600415.SH,2026-04-29,13.77,13.78,13.44,13.5,1301769,0
600415.SH,2026-04-30,13.57,13.59,13.21,13.25,1004096,0
600415.SH,2026-05-06,13.35,13.43,13.15,13.26,1081263,0
600415.SH,2026-05-07,13.28,13.4,13.05,13.18,1000856,0
600415.SH,2026-05-08,13.1,13.17,12.95,12.98,953721,0
600415.SH,2026-05-11,12.97,13.28,12.97,13.18,1016820,0
600415.SH,2026-05-12,13.22,13.27,12.86,12.94,868229,0
600415.SH,2026-05-13,12.92,13.17,12.86,13.07,767326,0
600415.SH,2026-05-14,13.11,13.87,12.74,13.53,2109276,0
600415.SH,2026-05-15,13.31,13.98,13.15,13.75,1964938,0
600415.SH,2026-05-18,13.83,13.83,13.41,13.45,1220467,0
600415.SH,2026-05-19,13.4,14.33,13.4,14.22,2063583,0
600415.SH,2026-05-20,14.05,14.36,13.96,14.17,1322318,0
600415.SH,2026-05-21,14.09,14.12,13.51,13.54,1471297,0
600415.SH,2026-05-22,13.59,13.69,13.25,13.35,963210,0
