symbol,date,open,high,low,close,volume,amount
601918.SH,2026-04-20,7.51,7.57,7.37,7.47,400248,0
601918.SH,2026-04-21,7.46,7.7,7.45,7.65,434576,0
601918.SH,2026-04-22,7.65,7.82,7.62,7.77,420604,0
601918.SH,2026-04-23,7.75,8.18,7.71,8.15,838785,0
601918.SH,2026-04-24,8.06,8.2,8.0,8.11,569597,0
601918.SH,2026-04-27,8.08,8.69,8.08,8.44,916441,0
601918.SH,2026-04-28,8.4,8.76,8.26,8.7,787729,0
601918.SH,2026-04-29,8.61,9.08,8.61,9.0,940660,0
601918.SH,2026-04-30,8.99,9.11,8.85,8.95,563687,0
601918.SH,2026-05-06,8.89,8.91,8.7,8.8,904039,0
601918.SH,2026-05-07,8.72,8.75,8.36,8.46,868499,0
601918.SH,2026-05-08,8.41,8.56,8.41,8.47,427561,0
601918.SH,2026-05-11,8.48,8.89,8.48,8.67,524501,0
601918.SH,2026-05-12,8.64,8.8,8.62,8.76,381779,0
601918.SH,2026-05-13,8.73,9.02,8.7,8.81,437915,0
601918.SH,2026-05-14,8.73,8.98,8.69,8.69,347208,0
601918.SH,2026-05-15,8.69,8.96,8.53,8.84,560384,0
601918.SH,2026-05-18,8.85,9.29,8.75,9.26,838373,0
601918.SH,2026-05-19,9.1,9.3,9.07,9.21,419818,0
601918.SH,2026-05-20,9.15,9.28,8.89,8.93,473887,0
601918.SH,2026-05-21,8.88,8.98,8.63,8.65,425849,0
601918.SH,2026-05-22,8.69,8.78,8.55,8.63,323713,0
