symbol,date,open,high,low,close,volume,amount
603228.SH,2026-04-20,64.85,65.97,63.95,64.17,404913,0
603228.SH,2026-04-21,63.51,64.83,63.05,64.62,267552,0
603228.SH,2026-04-22,64.23,68.73,63.85,68.4,564689,0
603228.SH,2026-04-23,67.35,70.88,66.38,69.45,816714,0
603228.SH,2026-04-24,70.57,72.32,67.89,67.95,633324,0
603228.SH,2026-04-27,70.82,74.8,70.35,74.8,434254,0
603228.SH,2026-04-28,74.79,75.44,71.44,72.77,537366,0
603228.SH,2026-04-29,72.03,73.8,70.06,72.3,387275,0
603228.SH,2026-04-30,72.99,73.23,69.2,69.62,352674,0
603228.SH,2026-05-06,70.95,71.62,69.15,69.62,439171,0
603228.SH,2026-05-07,70.35,75.78,68.95,73.68,547102,0
603228.SH,2026-05-08,72.45,76.81,72.05,73.95,391678,0
603228.SH,2026-05-11,73.85,75.9,72.25,75.3,470756,0
603228.SH,2026-05-12,75.65,76.93,73.33,75.62,433237,0
603228.SH,2026-05-13,74.38,79.95,74.35,77.57,554925,0
603228.SH,2026-05-14,77.57,77.89,73.45,73.45,400707,0
603228.SH,2026-05-15,73.46,74.8,70.3,70.88,311821,0
603228.SH,2026-05-18,70.13,74.0,69.46,73.54,293391,0
603228.SH,2026-05-19,72.93,72.93,68.06,71.28,324124,0
603228.SH,2026-05-20,71.58,77.77,71.5,76.26,520628,0
603228.SH,2026-05-21,77.48,81.0,74.91,75.0,571667,0
603228.SH,2026-05-22,78.4,82.5,78.4,82.5,446157,0
