symbol,date,open,high,low,close,volume,amount
600499.SH,2026-04-20,18.13,18.25,17.66,17.67,251277,0
600499.SH,2026-04-21,17.76,17.8,17.14,17.37,206574,0
600499.SH,2026-04-22,17.33,18.08,17.21,17.84,289390,0
600499.SH,2026-04-23,17.97,18.41,17.6,18.01,224441,0
600499.SH,2026-04-24,18.7,19.81,18.7,19.81,628377,0
600499.SH,2026-04-27,20.21,20.78,19.98,20.29,682921,0
600499.SH,2026-04-28,20.19,20.29,19.46,19.61,465693,0
600499.SH,2026-04-29,19.52,20.14,19.27,20.05,548572,0
600499.SH,2026-04-30,19.62,19.91,19.05,19.25,540361,0
600499.SH,2026-05-06,19.48,19.84,19.25,19.66,470282,0
600499.SH,2026-05-07,19.7,19.76,18.77,19.04,492765,0
600499.SH,2026-05-08,19.09,19.34,18.4,18.5,395213,0
600499.SH,2026-05-11,18.56,18.77,18.27,18.5,349596,0
600499.SH,2026-05-12,18.5,18.81,18.09,18.52,312426,0
600499.SH,2026-05-13,18.5,18.65,18.04,18.31,302055,0
600499.SH,2026-05-14,18.3,18.35,17.7,17.73,262135,0
600499.SH,2026-05-15,17.75,17.9,17.26,17.37,241120,0
600499.SH,2026-05-18,17.53,17.59,16.84,17.01,287505,0
600499.SH,2026-05-19,16.98,16.98,16.18,16.36,333937,0
600499.SH,2026-05-20,16.2,17.37,16.0,17.21,395178,0
600499.SH,2026-05-21,17.18,17.64,16.73,16.74,226724,0
600499.SH,2026-05-22,16.93,17.09,16.64,16.9,208604,0
