symbol,date,open,high,low,close,volume,amount
159125.SZ,2025-11-06,0.97,0.987,0.966,0.984,129598693,126590069
159125.SZ,2025-11-07,0.98,0.984,0.966,0.968,81675153,79427861
159125.SZ,2025-11-10,0.966,0.984,0.965,0.983,79322046,77445848
159125.SZ,2025-11-11,0.988,0.99,0.975,0.98,46528557,45676180
159125.SZ,2025-11-12,0.985,0.994,0.981,0.986,47382033,46782336
159125.SZ,2025-11-13,0.984,1.007,0.981,1.001,125834330,125426607
159125.SZ,2025-11-14,0.992,0.999,0.977,0.978,42938983,42275127
159125.SZ,2025-11-17,0.973,0.982,0.965,0.967,35065153,34074064
159125.SZ,2025-11-18,0.965,0.969,0.948,0.951,57077327,54679238
159125.SZ,2025-11-19,0.958,0.959,0.939,0.942,38252095,36175848
159125.SZ,2025-11-20,0.949,0.952,0.929,0.931,51537295,48306053
159125.SZ,2025-11-21,0.918,0.924,0.905,0.914,55789946,51112014
159125.SZ,2025-11-24,0.92,0.937,0.911,0.933,42535254,39483446
159125.SZ,2025-11-25,0.948,0.956,0.935,0.937,83621045,79171296
159125.SZ,2025-11-26,0.944,0.953,0.943,0.947,60186600,56993250
159125.SZ,2025-11-27,0.946,0.951,0.938,0.938,39172214,36941633
159125.SZ,2025-11-28,0.944,0.944,0.935,0.939,28088743,26390010
159125.SZ,2025-12-01,0.94,0.946,0.935,0.941,50365334,47410729
159125.SZ,2025-12-02,0.944,0.947,0.934,0.936,27849140,26199288
159125.SZ,2025-12-03,0.935,0.935,0.92,0.921,23001391,21253379
159125.SZ,2025-12-04,0.922,0.934,0.919,0.933,33062336,30677055
159125.SZ,2025-12-05,0.933,0.942,0.929,0.942,20488325,19166133
159125.SZ,2025-12-08,0.942,0.946,0.937,0.94,17711250,16663546
159125.SZ,2025-12-09,0.939,0.942,0.92,0.924,23494719,21778867
159125.SZ,2025-12-10,0.921,0.927,0.915,0.925,30562855,28141269
159125.SZ,2025-12-11,0.93,0.934,0.918,0.92,44143846,40828595
159125.SZ,2025-12-12,0.926,0.94,0.923,0.937,34735342,32454563
159125.SZ,2025-12-15,0.927,0.928,0.912,0.913,34071700,31244833
159125.SZ,2025-12-16,0.912,0.912,0.884,0.892,58723105,52347092
