symbol,date,open,high,low,close,volume,amount
000651.SZ,2026-04-20,36.93,37.01,36.8,36.94,269786,0
000651.SZ,2026-04-21,36.98,37.2,36.88,36.91,276517,0
000651.SZ,2026-04-22,36.91,36.95,36.61,36.94,227739,0
000651.SZ,2026-04-23,36.95,37.08,36.78,36.96,225089,0
000651.SZ,2026-04-24,36.81,37.16,36.71,37.11,308383,0
000651.SZ,2026-04-27,37.01,37.85,36.98,37.51,451724,0
000651.SZ,2026-04-28,37.41,38.47,37.36,38.44,725043,0
000651.SZ,2026-04-29,39.99,40.88,39.6,40.47,2007041,0
000651.SZ,2026-04-30,40.49,40.86,40.05,40.05,764382,0
000651.SZ,2026-05-06,40.0,40.15,39.51,39.95,617800,0
000651.SZ,2026-05-07,39.9,40.27,39.75,39.89,437508,0
000651.SZ,2026-05-08,39.85,40.19,39.77,39.91,387756,0
000651.SZ,2026-05-11,39.85,40.7,39.6,40.46,679354,0
000651.SZ,2026-05-12,40.45,40.85,40.22,40.34,464725,0
000651.SZ,2026-05-13,40.29,40.56,40.08,40.3,337820,0
000651.SZ,2026-05-14,40.25,40.59,40.12,40.22,373002,0
000651.SZ,2026-05-15,40.09,40.68,39.92,40.28,489796,0
000651.SZ,2026-05-18,40.24,40.6,39.61,39.71,402091,0
000651.SZ,2026-05-19,39.7,39.9,39.45,39.56,400946,0
000651.SZ,2026-05-20,39.56,39.72,39.16,39.51,342672,0
000651.SZ,2026-05-21,39.51,39.6,38.82,38.86,362240,0
000651.SZ,2026-05-22,38.9,38.99,38.42,38.74,386700,0
