symbol,date,open,high,low,close,volume,amount
512430.SH,2026-04-30,0.999,1.007,0.996,0.997,63866000,63958959
512430.SH,2026-05-06,0.997,1.003,0.994,1.001,13752800,13744695
512430.SH,2026-05-07,1.0,1.014,1.0,1.008,34659100,34977224
512430.SH,2026-05-08,1.009,1.032,1.006,1.025,32780700,33508878
512430.SH,2026-05-11,1.024,1.045,1.018,1.044,34261700,35324815
512430.SH,2026-05-12,1.044,1.044,1.035,1.038,15140000,15737188
512430.SH,2026-05-13,1.037,1.041,1.03,1.04,6762000,7012178
512430.SH,2026-05-14,1.014,1.054,1.014,1.04,10573400,10983959
512430.SH,2026-05-15,1.044,1.05,1.02,1.039,7779500,8122184
512430.SH,2026-05-18,1.038,1.038,1.024,1.028,10467000,10774783
512430.SH,2026-05-19,1.027,1.034,1.022,1.03,4868700,5007607
512430.SH,2026-05-20,1.03,1.03,1.015,1.022,5680100,5791261
512430.SH,2026-05-21,1.022,1.036,1.012,1.013,4345500,4466291
512430.SH,2026-05-22,1.012,1.017,1.01,1.015,2163100,2192647
