symbol,date,open,high,low,close,volume,amount
000617.SZ,2026-04-20,9.4,9.57,9.36,9.51,1376916,0
000617.SZ,2026-04-21,9.45,9.47,9.27,9.34,1425360,0
000617.SZ,2026-04-22,9.36,9.37,9.21,9.23,1332000,0
000617.SZ,2026-04-23,9.25,9.49,9.22,9.43,1956429,0
000617.SZ,2026-04-24,9.4,9.5,9.25,9.27,1390330,0
000617.SZ,2026-04-27,9.28,9.36,9.11,9.35,1007643,0
000617.SZ,2026-04-28,9.31,9.44,9.28,9.34,992378,0
000617.SZ,2026-04-29,9.35,9.52,9.35,9.49,1348782,0
000617.SZ,2026-04-30,9.49,9.54,9.39,9.44,1326790,0
000617.SZ,2026-05-06,9.49,9.51,9.26,9.48,1545449,0
000617.SZ,2026-05-07,9.4,9.47,9.32,9.38,1406580,0
000617.SZ,2026-05-08,9.33,9.42,9.32,9.35,877225,0
000617.SZ,2026-05-11,9.32,9.38,9.26,9.33,1287560,0
000617.SZ,2026-05-12,9.31,9.32,9.13,9.19,1162225,0
000617.SZ,2026-05-13,9.14,9.27,9.13,9.21,851771,0
000617.SZ,2026-05-14,9.21,9.29,8.93,8.93,1157609,0
000617.SZ,2026-05-15,8.89,8.93,8.76,8.82,1097961,0
000617.SZ,2026-05-18,8.81,8.99,8.73,8.95,995449,0
000617.SZ,2026-05-19,8.9,8.92,8.5,8.59,1519657,0
000617.SZ,2026-05-20,8.5,8.72,8.42,8.62,1045166,0
000617.SZ,2026-05-21,8.47,8.64,8.23,8.25,1273633,0
000617.SZ,2026-05-22,8.27,8.31,8.07,8.13,1054514,0
