symbol,date,open,high,low,close,volume,amount
300073.SZ,2026-04-20,57.49,58.36,57.32,57.96,144465,0
300073.SZ,2026-04-21,58.1,59.5,57.0,59.07,248019,0
300073.SZ,2026-04-22,59.5,60.58,58.58,59.0,250031,0
300073.SZ,2026-04-23,58.91,59.61,57.88,58.57,186278,0
300073.SZ,2026-04-24,58.26,60.87,57.78,60.25,268530,0
300073.SZ,2026-04-27,62.18,64.64,62.15,62.61,429650,0
300073.SZ,2026-04-28,62.52,62.8,60.91,61.8,214380,0
300073.SZ,2026-04-29,61.47,65.33,61.07,64.97,367273,0
300073.SZ,2026-04-30,64.7,65.2,63.05,63.44,258697,0
300073.SZ,2026-05-06,63.4,65.7,63.28,65.15,323749,0
300073.SZ,2026-05-07,65.0,65.0,63.03,63.58,255152,0
300073.SZ,2026-05-08,63.2,64.85,62.54,62.59,211212,0
300073.SZ,2026-05-11,62.8,64.38,61.68,62.56,218589,0
300073.SZ,2026-05-12,62.8,62.99,60.5,61.65,158635,0
300073.SZ,2026-05-13,61.3,62.1,60.77,61.32,176390,0
300073.SZ,2026-05-14,61.32,61.7,58.7,58.76,216170,0
300073.SZ,2026-05-15,58.78,59.63,57.82,58.3,195498,0
300073.SZ,2026-05-18,57.99,59.24,57.4,58.45,151131,0
300073.SZ,2026-05-19,58.29,58.73,56.76,57.7,147291,0
300073.SZ,2026-05-20,57.65,60.66,57.0,60.14,240657,0
300073.SZ,2026-05-21,60.05,62.12,58.4,58.49,258000,0
300073.SZ,2026-05-22,59.26,60.52,58.35,60.03,156245,0
